index1,index2,mag,dist
TYC 6850-170-1,-27°12360,8.2,14.13
TYC 6850-963-1,-26°12752,10.7,40.05
TYC 6850-1143-1,-26°12752,7.5,25.95
TYC 6850-1441-1,-27°12227,8.5,24.71
TYC 6850-1701-1,-27°12369,10.4,38.27
TYC 6850-1960-1,-27°12227,11.1,42.86
TYC 6850-2594-1,-27°12315,10.9,28.36
TYC 6850-2710-1,-27°12315,11.5,31.91
TYC 6850-3074-1,-27°12315,11.5,33.61
TYC 6850-3106-1,-27°12302,6.7,9.33
TYC 6850-3214-1,-27°12315,8.9,7.84
TYC 6850-3322-1,-27°12369,7.7,13.09
TYC 6851-1696-1,-28°14262,7.5,23.18
TYC 6851-2716-1,-28°14334,8.0,11.91
TYC 6851-3022-1,-27°12533,8.6,7.21
TYC 6851-4769-1,-26°12975,8.2,13.82
TYC 6852-2846-1,-27°12658,6.7,19.59
TYC 6852-3423-1,-26°13040,7.8,8.60
TYC 6852-3736-1,-27°12682,7.3,25.07
TYC 6852-3854-1,-27°12729,7.3,30.43
TYC 6852-5204-1,-27°12684,4.7,46.42
TYC 6853-3845-1,-29°14292,7.1,19.22
TYC 6854-2148-1,-29°14516,8.3,16.31
TYC 6854-3104-1,-29°14520,8.3,18.22
TYC 6854-4372-1,-28°14174,4.6,19.90
TYC 6854-4373-1,-29°14447,4.7,10.19
TYC 6855-1242-1,-28°14386,8.9,5.14
TYC 6855-1350-1,-28°14381,7.8,21.32
TYC 6855-1882-1,-29°14721,11.0,48.64
TYC 6855-3418-1,-28°14282,7.4,11.91
TYC 6856-71-1,-28°14407,6.2,32.40
TYC 6856-1365-1,-28°14495,6.2,8.24
TYC 6856-1869-1,-29°14823,7.4,2.04
TYC 6856-2170-1,-29°14834,2.7,16.58
TYC 6857-1094-1,-23°14382,7.0,38.72
TYC 6857-1123-1,-23°14447,7.7,13.07
TYC 6857-1414-1,-23°14431,7.0,41.20
TYC 6857-2077-1,-23°14351,8.0,17.10
TYC 6858-1190-1,-23°14580,6.7,12.71
TYC 6858-1412-1,-24°14472,5.5,6.99
TYC 6858-1735-1,-23°14570,7.3,7.59
TYC 6859-177-1,-23°14730,9.7,22.40
TYC 6859-379-1,-23°14634,7.6,9.14
TYC 6860-304-1,-22°13419,5.0,18.77
TYC 6860-863-1,-22°13399,4.9,6.24
TYC 6860-1683-1,-23°14794,8.8,14.19
TYC 6861-1916-1,-24°14382,8.5,4.08
TYC 6861-3180-1,-25°13149,2.8,17.13
