"name";"cst";"SAO";"coord";"wds_name";"last";"obs";"pa";"sep";"m1";"m2";"d_mag";"orb"
"HD 193926";"Cyg";"49510";"20 21 14 +43 35 21";"HJ 1505";"2015";"15";111;16.7;7.85;11.20;3.35;""
"HD 193857";"Cyg";"69888";"20 21 30 +30 35 25";"ARY 4 AB";"2015";"17";287;134.9;6.78;8.54;1.76;""
"HD 193231";"Tel";"246544";"20 21 38 -54 48 45";"COO 239";"2020";"19";346;4.5;8.72;10.21;1.49;""
"HD 194151";"Cyg";"32503";"20 21 41 +52 14 27";"ES 988";"2000";"2";10;3.7;8.31;12.00;3.69;""
"";"Aql";"144337";"20 21 42 -07 45 19";"HO 277";"2016";"8";68;3.0;8.91;13.30;4.39;""
"HD 193464";"Sgr";"212038";"20 21 43 -36 36 36";"HDS 2908";"2023";"16";274;0.1;8.25;8.45;0.20;"Y"
"HD 193465";"Sgr";"212041";"20 21 48 -36 54 06";"HJ 5189";"2016";"24";294;7.5;8.76;9.58;0.82;""
"HD 193819";"Del";"106024";"20 21 56 +13 35 33";"HU 1197";"2016";"5";305;1.2;7.50;12.30;4.80;""
"";"Vul";"88581";"20 22 06 +22 47 13";"COU 124";"2015";"3";26;3.8;8.74;13.00;4.26;""
"Sadr";"Cyg";"49528";"20 22 14 +40 15 24";"BU 665 A,BC";"2010";"11";197;147.1;2.27;11.04;8.77;""
"HD 355469";"Del";"106029";"20 22 12 +16 22 49";"STF 2670 AB";"2019";"42";153;30.0;8.99;9.19;0.20;""
"";"Del";"106029";"20 22 12 +16 22 49";"ABH 139 AD";"2016";"15";143;93.0;8.99;11.67;2.68;""
"";"Del";"106029";"20 22 12 +16 22 49";"GUI 31 AC";"2016";"21";129;37.0;8.99;10.60;1.61;""
"HD 193713";"Cap";"";"20 22 12 -16 46 48";"H N 138";"2020";"30";328;3.0;8.25;9.24;0.99;""
"HD 193567";"Sgr";"212050";"20 22 13 -35 40 35";"I 430";"2020";"24";345;20.7;8.87;10.80;1.93;""
"HD 194033";"Vul";"88597";"20 22 33 +26 17 53";"HJ 1504 AB";"2015";"11";251;22.5;7.00;12.30;5.30;""
"";"Vul";"88597";"20 22 33 +26 17 53";"HJ 1504 AC";"2015";"11";228;51.6;7.00;11.20;4.20;""
"";"Sgr";"230177";"20 22 27 -42 02 58";"HJ 5190 AB";"2010";"7";312;40.0;5.59;12.60;7.01;""
"Kap1 Sgr";"Sgr";"230177";"20 22 27 -42 02 58";"HJ 5190 AC";"1999";"7";283;56.8;5.59;11.60;6.01;""
"";"Cap";"";"20 22 36 -12 22 55";"HDS 2910 Aa,Ab";"2021";"2";174;0.3;8.59;11.51;2.92;""
"HD 193802";"Cap";"163506";"20 22 36 -12 22 55";"H N 127 AB";"2015";"11";205;43.4;8.54;10.78;2.24;""
"";"Tel";"246550";"20 22 38 -54 15 49";"HJ 5187";"2015";"5";324;20.2;8.07;13.50;5.43;""
"HD 193967";"Del";"106038";"20 22 44 +13 20 25";"STF 2673 AB";"2020";"48";326;2.3;8.29;9.75;1.46;""
"";"Del";"106038";"20 22 44 +13 20 25";"STF 2673 AC";"2016";"32";100;76.5;8.29;8.60;0.31;""
"";"Del";"106040";"20 22 49 +13 20 12";"STF 2674 CD";"2016";"32";1;15.0;8.60;11.43;2.83;""
"";"Pav";"";"20 22 42 -64 11 10";"B 988";"2016";"4";68;1.8;8.65;12.65;4.00;""
"HD 194354";"Cyg";"32516";"20 22 50 +53 25 03";"STF 2681 AB";"2021";"25";39;6.8;7.97;10.61;2.64;""
"";"Cyg";"32516";"20 22 50 +53 25 03";"STF 2681 AC";"2015";"31";199;38.2;7.97;8.89;0.92;""
"";"Cyg";"32516";"20 22 50 +53 25 03";"STF 2681 AD";"2015";"15";166;42.0;7.97;11.80;3.83;""
"NSV13053";"Cyg";"49550";"20 22 55 +42 59 00";"HO 128 AB";"2022";"38";355;1.3;6.41;8.82;2.41;"Y"
"";"Cyg";"49550";"20 22 55 +42 59 00";"STTA 207 AC";"2022";"31";64;85.5;6.41;8.01;1.60;""
"HD 194240";"Cyg";"49547";"20 22 51 +42 43 16";"A 289 AB";"2019";"13";154;3.9;8.69;11.40;2.71;""
"";"Cyg";"49547";"20 22 51 +42 43 16";"A 289 AC";"2019";"10";351;70.5;8.69;10.47;1.78;""
"HD 194111";"Vul";"88608";"20 22 51 +27 07 54";"STF 2676 AB";"2016";"26";170;3.0;8.26;9.98;1.72;""
"";"Vul";"88608";"20 22 51 +27 07 54";"ARN 50 AC";"2023";"15";331;85.1;8.26;8.85;0.59;""
"";"Vul";"88608";"20 22 51 +27 07 54";"ARN 50 AD";"2023";"14";318;65.6;8.26;9.10;0.84;""
"HD 194206";"Cyg";"69929";"20 22 58 +39 12 40";"STTA 206 AB";"2019";"34";254;43.7;6.72;8.63;1.91;""
"";"Cyg";"69929";"20 22 58 +39 12 40";"STTA 206 AD";"2019";"9";259;24.5;6.72;11.00;4.28;""
"";"Cyg";"69927";"20 22 54 +39 12 29";"SEI 1107 BC";"2015";"11";69;19.3;8.63;10.60;1.97;""
"HD 194072";"Del";"88607";"20 22 59 +20 19 44";"HDS 2911";"2011";"2";333;0.4;8.02;11.53;3.51;""
"HD 194113";"Del";"88610";"20 23 09 +20 51 51";"A 288";"2012";"44";296;0.2;8.72;8.98;0.26;"Y"
"HD 193749";"Sgr";"212064";"20 23 05 -33 02 54";"B 2483";"2015";"6";146;12.3;7.99;11.40;3.41;""
"";"Sgr";"212063";"20 23 05 -33 15 20";"B 2484";"2015";"3";239;11.2;8.65;13.80;5.15;""
"HD 194208";"Cyg";"69934";"20 23 10 +35 41 35";"HJ 1506 AB";"2019";"34";204;9.2;8.13;10.94;2.81;""
"";"Cyg";"69934";"20 23 10 +35 41 35";"HJ 1506 AC";"2015";"19";194;35.5;8.13;11.67;3.54;""
"HD 194209";"Cyg";"69937";"20 23 25 +30 52 53";"ARG 91";"2019";"26";175;20.8;8.59;9.48;0.89;""
"HD 193883";"Cap";"189223";"20 23 33 -26 44 06";"HO 456";"2015";"12";194;13.2;7.60;11.70;4.10;""
"HD 193644";"Tel";"246557";"20 23 36 -51 11 19";"I 1417";"1991";"6";312;0.8;8.86;11.21;2.35;""
"HD 194423";"Cyg";"49573";"20 23 39 +46 31 40";"HJ 1513";"2015";"16";325;13.8;8.45;11.50;3.05;""
"HD 194077";"Aql";"144374";"20 23 39 -01 04 11";"HDS 2913";"2021";"5";1;0.6;8.32;12.13;3.81;""
"V2031 Cyg";"Cyg";"69957";"20 23 51 +38 29 34";"BUP 209 AB";"2015";"13";320;38.5;8.65;12.12;3.47;""
"";"Cyg";"69957";"20 23 51 +38 29 34";"BUP 209 AC";"2015";"23";296;65.8;8.65;9.34;0.69;""
"";"Cyg";"69957";"20 23 51 +38 29 34";"BKO 153 AD";"2015";"14";119;54.6;8.65;11.50;2.85;""
"HD 194523";"Cyg";"32525";"20 23 52 +52 31 52";"A 1428";"2016";"11";205;0.3;8.67;9.38;0.71;""
"Kap2 Sgr";"Sgr";"230184";"20 23 53 -42 25 22";"BU 763 AB";"2021";"55";180;0.5;5.67;7.25;1.58;"Y"
"";"Sgr";"230184";"20 23 53 -42 25 22";"I 1626 AC";"1998";"2";268;18.6;5.67;14.30;8.63;""
"";"Sgr";"230184";"20 23 53 -42 25 22";"SEE 511 AD";"2000";"4";219;29.8;5.67;14.00;8.33;""
"HD 194358";"Vul";"88629";"20 24 09 +29 00 08";"BU 443 AB";"2015";"14";151;16.7;7.31;10.97;3.66;""
"";"Vul";"88629";"20 24 09 +29 00 08";"BU 443 AC";"2015";"12";97;33.6;7.31;10.47;3.16;""
"HD 194221";"Del";"106060";"20 24 11 +11 13 02";"ENG 74 AB";"2015";"17";73;67.8;8.76;11.83;3.07;""
"";"Del";"106060";"20 24 11 +11 13 02";"ENG 74 AC";"2015";"19";97;160.4;8.76;10.78;2.02;""
"";"Del";"106063";"20 24 16 +19 08 45";"HU 361";"2008";"3";198;0.6;8.80;12.60;3.80;""
"HD 194359";"Vul";"88631";"20 24 26 +24 16 39";"COU 125";"2014";"28";120;0.3;7.27;8.92;1.65;""
"HD 194318";"Del";"106068";"20 24 23 +19 34 30";"STF 2679 AB";"2019";"51";77;24.7;7.88;9.69;1.81;""
"";"Del";"106068";"20 24 23 +19 34 30";"STF 2679 AC";"2017";"17";150;38.6;7.88;11.56;3.68;""
"HD 194261";"Del";"106064";"20 24 23 +13 00 35";"HU 1198";"2016";"26";33;0.6;8.54;10.04;1.50;""
"";"Del";"";"20 24 27 +12 12 45";"WOR 33 Aa,Ab";"2016";"14";131;0.6;8.60;9.30;0.70;""
"HD 194719";"Cyg";"32539";"20 24 39 +55 26 35";"MLR 588";"2016";"23";245;0.2;7.89;8.32;0.43;""
"HD 194614";"Cyg";"49590";"20 24 35 +48 41 34";"ES 2694";"2021";"12";321;12.0;7.71;10.20;2.49;""
"";"Del";"125770";"20 24 33 +05 30 34";"BU 664 AB";"2016";"12";287;9.0;7.23;12.70;5.47;""
"";"Del";"125770";"20 24 33 +05 30 34";"FOX 9034 AC";"2015";"6";89;35.6;7.23;13.60;6.37;""
"NSV13064";"Aql";"125769";"20 24 38 +01 04 06";"STF 2677 AB";"2015";"21";30;31.2;6.13;10.83;4.70;""
"";"Aql";"125769";"20 24 38 +01 04 06";"STF 2677 AC";"2015";"5";13;16.2;6.15;13.10;6.95;""
"HD 194233";"Cap";"144392";"20 24 44 -08 46 10";"RST 4062";"2021";"16";354;0.0;7.36;9.20;1.84;""
"HD 194558";"Cyg";"69986";"20 24 49 +40 09 13";"HO 278";"1953";"7";70;0.1;7.50;7.50;0.00;""
"HD 194524";"Cyg";"69982";"20 24 49 +35 45 28";"BU 432 AB";"2016";"32";197;1.4;8.61;9.43;0.82;""
"HD 194451";"Vul";"88641";"20 24 47 +25 10 46";"COU 521";"2014";"7";280;0.5;7.52;10.59;3.07;""
"HD 193808";"Tel";"246568";"20 24 56 -55 56 23";"FIN 277";"2016";"5";39;0.0;8.80;8.80;0.00;""
"HD 194525";"Cyg";"69987";"20 25 03 +30 34 05";"HDS 2921";"2010";"4";358;0.8;8.10;11.04;2.94;""
"HD 194932";"Cep";"18853";"20 25 02 +61 17 54";"MLR 503";"2008";"15";3;0.2;8.47;9.21;0.74;""
"HD 194882";"Cyg";"32562";"20 25 05 +59 36 00";"A 730";"2022";"67";119;0.0;6.94;7.63;0.69;"Y"
"HD 194933";"Cep";"32568";"20 25 17 +60 00 43";"MLR 433";"2008";"18";160;0.3;7.62;9.71;2.09;""
"HD 194215";"Sgr";"189264";"20 25 27 -28 39 48";"CHR 97";"1983";"1";10;0.1;5.85;"";"";""
"HD 194883";"Cyg";"32566";"20 25 33 +54 41 03";"HJ 1516 AB";"2015";"15";147;47.3;7.25;11.20;3.95;""
"";"Cyg";"32566";"20 25 33 +54 41 03";"HJ 1516 AC";"2015";"9";204;50.3;7.25;11.80;4.55;""
"HD 194685";"Cyg";"70001";"20 25 31 +40 05 51";"D 22 AB";"2018";"74";164;2.9;8.15;9.48;1.33;""
"";"Cyg";"70001";"20 25 31 +40 05 51";"D 22 AC";"1998";"5";114;18.1;8.15;13.20;5.05;""
"";"Cyg";"70001";"20 25 31 +40 05 51";"POP 224 AD";"2009";"6";98;71.2;8.15;11.58;3.43;""
"";"Cap";"163555";"20 25 31 -14 07 26";"RST 4063";"2015";"3";36;1.3;8.83;13.70;4.87;""
"HD 194595";"Vul";"88665";"20 25 38 +26 42 17";"BU 1488 AB";"2015";"14";73;74.2;8.31;9.69;1.38;""
"HD 195013";"Cep";"18858";"20 25 43 +60 10 39";"A 731";"2016";"10";217;2.3;7.54;11.05;3.51;""
"HD 194907";"Cyg";"32570";"20 25 41 +55 08 20";"A 1429";"2016";"17";187;0.7;8.57;9.35;0.78;""
"HD 194720";"Cyg";"";"20 25 45 +40 03 59";"TOR 25 AB";"2015";"9";191;4.7;8.73;10.50;1.77;""
"";"Cyg";"";"20 25 45 +40 03 59";"POP 199 AC";"2015";"8";245;59.6;8.73;11.94;3.21;""
"HD 194596";"Vul";"88666";"20 25 41 +25 21 02";"STF 2682";"2015";"24";298;22.0;8.34;10.17;1.83;""
"HD 194738";"Cyg";"70011";"20 26 01 +35 48 40";"HDS 2922";"2012";"10";143;0.6;7.75;11.16;3.41;""
"";"Cyg";"";"20 26 11 +35 47 17";"COU 2130 Aa,Ab";"2016";"14";52;0.1;8.96;9.85;0.89;""
"HD 235238";"Cyg";"70016";"20 26 11 +35 47 17";"SEI 1125 AB";"2015";"11";250;19.2;8.82;12.43;3.61;""
"HD 195066";"Cyg";"32590";"20 26 23 +56 38 19";"STF 2687";"2023";"53";118;26.7;6.37;8.31;1.94;""
"HD 235240";"Cyg";"32585";"20 26 22 +54 01 33";"FRK 9";"2015";"22";238;59.8;8.44;9.04;0.60;""
"HD 195088";"Cyg";"32592";"20 26 32 +56 18 41";"BU 433 AB";"2016";"16";207;7.6;8.95;11.20;2.25;""
"";"Cyg";"32592";"20 26 32 +56 18 41";"BU 433 AC";"2015";"15";241;29.3;8.95;11.43;2.48;""
"HD 195014";"Cyg";"32588";"20 26 38 +51 06 21";"HDS 2923";"2009";"5";196;0.2;8.27;8.90;0.63;""
"HD 194349";"Sgr";"";"20 26 40 -39 55 26";"SCT 2";"2015";"10";319;28.4;8.89;9.41;0.52;""
"HD 194251";"Tel";"230202";"20 26 38 -47 57 42";"I 1419 AB";"2015";"10";129;55.1;8.41;9.50;1.09;""
"HD 194632";"Aql";"125809";"20 26 41 +01 54 58";"J 155 AB";"2015";"9";348;53.1;7.87;10.96;3.09;""
"HD 194433";"Sgr";"212126";"20 26 53 -37 24 11";"R 321";"2019";"71";123;1.6;6.58;8.09;1.51;"Y"
"HD 194565";"Cap";"189293";"20 27 06 -24 37 33";"B 483";"2015";"6";57;4.4;8.92;12.47;3.55;""
"HD 195527";"Dra";"18877";"20 27 20 +68 46 02";"HDS 2925";"2014";"4";91;0.7;7.37;10.44;3.07;""
"";"Cyg";"49646";"20 27 20 +42 54 58";"HDS 2926";"1991";"1";351;0.1;8.56;9.12;0.56;""
"";"Vul";"88699";"20 27 19 +28 19 44";"MLB 774 AB";"2015";"4";63;44.1;8.83;13.70;4.87;""
"HD 196211";"Vul";"";"20 37 21 +21 56 53";"MCT 11";"2016";"8";121;51.8;8.30;11.50;3.20;""
"";"Cap";"106127";"20 27 19 -18 12 42";"CHR 184 Aa,Ab";"2023";"3";308;0.1;5.30;7.90;2.60;""
"Pi Cap";"Cap";"163592";"20 27 19 -18 12 42";"BU 60 AB";"2019";"69";148;3.5;5.13;8.53;3.40;""
"";"Cap";"163592";"20 27 19 -18 12 42";"BU 296 AC";"1999";"3";40;37.9;5.13;14.10;8.97;""
"HD 194765";"Aql";"144450";"20 27 28 -02 06 10";"S 749 AB";"2023";"46";189;60.2;6.76;7.51;0.75;""
"";"Aql";"144450";"20 27 28 -02 06 10";"S 749 AC";"2022";"11";329;45.6;6.76;11.30;4.54;""
"";"Aql";"144450";"20 27 28 -02 06 10";"S 749 AD";"2022";"10";269;89.9;6.76;12.37;5.61;""
"HD 195100";"Cyg";"49652";"20 27 35 +43 03 23";"HDS 2927";"2006";"3";292;0.2;7.84;10.10;2.26;""
"HD 195089";"Cyg";"49653";"20 27 37 +42 02 08";"HDS 2928";"2012";"5";15;0.2;7.89;8.30;0.41;""
"";"Sgr";"230220";"20 27 38 -40 38 16";"RSS 547";"2016";"6";12;10.0;8.75;13.00;4.25;""
"HD 195051";"Cyg";"";"20 28 01 +30 08 03";"BU 62 AB";"2017";"27";132;1.2;8.70;9.79;1.09;""
"";"Cyg";"";"20 28 01 +30 08 03";"BU 62 AC";"2015";"12";179;38.2;8.70;10.65;1.95;""
"";"Cyg";"";"20 28 01 +30 08 03";"BU 62 AD";"2015";"8";267;46.1;8.70;12.81;4.11;""
"HD 194677";"Mic";"212145";"20 27 58 -31 14 48";"OL 26";"2016";"14";327;2.0;8.84;10.78;1.94;""
"HD 194570";"Sgr";"230226";"20 27 60 -42 37 11";"RSS 36";"2016";"15";267;35.7;8.22;8.77;0.55;""
"HD 195228";"Cyg";"49665";"20 28 07 +48 14 54";"ES 803";"2015";"7";351;6.1;8.37;11.60;3.23;""
"HD 195102";"Cyg";"70063";"20 28 04 +33 53 17";"COU 1956";"2015";"15";241;0.5;7.10;9.49;2.39;""
"75 Dra";"Dra";"3408";"20 28 14 +81 25 22";"BUP 211 AB";"2016";"10";11;109.5;5.48;11.34;5.86;""
"HD 195019";"Del";"106138";"20 28 19 +18 46 10";"HO 131 AB";"2016";"15";334;3.4;6.97;10.60;3.63;""
"";"Del";"106138";"20 28 19 +18 46 10";"HO 131 AC";"2020";"15";69;64.4;6.97;11.39;4.42;""
"";"Del";"106138";"20 28 19 +18 46 10";"HO 131 AD";"2020";"5";97;76.9;6.97;11.77;4.80;""
"HD 195461";"Cep";"18880";"20 28 23 +60 15 21";"A 733";"2016";"20";170;1.1;8.84;9.86;1.02;""
"HD 195372";"Cyg";"32613";"20 28 24 +54 30 05";"STF 2693";"2016";"30";12;13.7;8.17;9.23;1.06;""
"68 Aql";"Aql";"144468";"20 28 25 -03 21 28";"RST 4667";"2013";"4";178;9.0;6.13;13.70;7.57;""
"HD 194847";"Cap";"163606";"20 28 24 -13 09 23";"STF 2683";"2018";"27";67;22.8;8.52;8.88;0.36;""
"HD 194810";"Cap";"189321";"20 28 29 -24 09 47";"CHR 98";"1991";"2";112;0.2;6.90;"";"";""
"HD 235247";"Cyg";"";"20 28 36 +50 39 02";"HJ 1524";"2018";"18";125;5.3;9.00;10.20;1.20;""
"";"Cyg";"70086";"20 28 42 +39 11 18";"CBL 83";"2016";"10";172;41.8;8.77;14.30;5.53;""
"";"Cap";"189330";"20 28 44 -23 59 01";"RSS 549";"2016";"2";29;11.4;6.50;13.70;7.20;""
"Rho Cap";"Cap";"163614";"20 28 52 -17 48 49";"SHJ 323 AB";"2021";"80";189;1.7;4.97;6.88;1.91;"Y"
"";"Cap";"163614";"20 28 52 -17 48 49";"BU 61 AC";"2008";"10";150;54.6;4.97;13.30;8.33;""
"";"Cap";"163617";"20 29 01 -17 52 31";"DOB 13 DE";"2020";"8";93;53.5;6.67;10.60;3.93;""
"";"Pav";"254798";"20 28 55 -62 27 34";"HJ 5197";"2015";"4";272;61.2;8.49;12.80;4.31;""
"HD 195375";"Cyg";"49687";"20 29 08 +45 44 04";"BU 1135";"2017";"16";333;1.5;8.19;10.60;2.41;""
"";"Cyg";"70092";"20 29 06 +35 49 52";"HO 594 AB";"2015";"6";212;15.9;7.32;14.29;6.97;""
"HD 194679";"Tel";"246604";"20 29 04 -51 05 06";"I 664";"2016";"18";281;1.5;7.94;9.51;1.57;""
"HD 195323";"Cyg";"";"20 29 14 +37 30 46";"WEI 35 AB";"2020";"47";214;4.2;8.35;8.81;0.46;""
"";"Cyg";"";"20 29 14 +37 30 46";"WEI 35 AC";"2015";"22";100;87.6;8.35;9.40;1.05;""
"";"Dra";"3415";"20 30 22 +81 08 22";"BUP 212 BC";"2004";"7";293;100.4;8.74;12.30;3.56;""
"NSV13115";"Cyg";"32627";"20 29 27 +56 04 05";"KUI 97";"2010";"25";129;0.8;5.96;8.84;2.88;""
"";"Cyg";"";"20 29 36 +40 21 00";"STN 50";"1879";"1";170;6.3;9.00;10.00;1.00;""
"HD 195393";"Cyg";"70105";"20 29 34 +38 56 30";"MLB 775";"2015";"10";167;10.8;8.56;11.81;3.25;""
"HD 195394";"Cyg";"70104";"20 29 34 +38 36 28";"SEI 1136";"2016";"12";259;11.5;8.46;11.44;2.98;""
"HD 194834";"Ind";"230238";"20 29 39 -46 09 05";"I 1422";"1936";"4";17;0.1;8.20;8.30;0.10;""
"HD 195406";"Cyg";"70107";"20 29 43 +38 07 32";"STF 2691";"2023";"48";31;16.6;8.14;8.45;0.31;""
"HD 195007";"Cap";"";"20 29 39 -27 18 51";"COO 240";"2016";"16";21;7.1;8.56;10.48;1.92;""
"HD 340363";"Vul";"88762";"20 29 52 +26 23 47";"S 750";"2023";"24";320;68.5;8.91;9.12;0.21;""
"Omi Cap";"Cap";"163626";"20 29 54 -18 34 59";"SHJ 324 AB";"2019";"90";238;22.0;5.91;6.68;0.77;""
"HD 195199";"Aql";"144500";"20 29 57 -03 10 52";"RST 4668";"2015";"3";162;2.2;8.48;12.50;4.02;""
"";"Cyg";"49712";"20 30 04 +48 57 06";"BU 669 AB";"2013";"10";336;15.0;4.95;12.90;7.95;""
"Ome1 Cyg";"Cyg";"49712";"20 30 04 +48 57 06";"BU 669 AC";"2013";"11";89;55.8;4.92;11.77;6.85;""
"";"Cyg";"49712";"20 30 04 +48 57 06";"GUI 32 AD";"2015";"7";44;131.1;4.92;11.99;7.07;""
"HD 195358";"Del";"106177";"20 30 14 +19 25 16";"BU 987 AB";"2018";"12";128;2.5;6.80;11.10;4.30;""
"";"Del";"106177";"20 30 14 +19 25 16";"S 752 AC";"2023";"32";288;107.5;6.80;7.30;0.50;""
"";"Del";"106177";"20 30 14 +19 25 16";"FOX 254 AE";"2013";"8";70;21.2;6.80;13.00;6.20;""
"1 Del";"Del";"106172";"20 30 18 +10 53 45";"BU 63 AB";"2020";"86";350;0.9;6.20;8.02;1.82;""
"";"Del";"106172";"20 30 18 +10 53 45";"BU 297 AC";"2006";"10";340;16.9;6.20;14.40;8.20;""
"HD 194441";"Pav";"254800";"20 30 17 -69 04 09";"HJ 5194";"2020";"15";255;3.6;7.12;11.22;4.10;""
"";"Cyg";"70123";"20 30 25 +38 33 24";"A 1430";"2015";"7";132;3.4;8.75;12.80;4.05;""
"HD 195787";"Cyg";"32645";"20 30 35 +58 17 15";"LDS 1473";"2015";"11";219;63.9;7.73;12.34;4.61;""
"HD 195397";"Del";"106180";"20 30 33 +13 49 02";"HDS 2932";"2024";"16";329;0.2;8.61;9.23;0.62;"Y"
"HD 195530";"Cyg";"";"20 30 41 +35 20 53";"HJ 1526 A,BC";"2018";"28";148;8.8;9.00;9.26;0.26;""
"HD 195710";"Cyg";"49731";"20 30 53 +49 12 48";"S 755 AB";"2015";"26";278;59.9;6.64;9.72;3.08;""
"";"Cyg";"49731";"20 30 53 +49 12 48";"ES 2695 AC";"2015";"4";118;20.2;6.64;13.50;6.86;""
"HD 195891";"Cyg";"32652";"20 31 02 +59 52 33";"HDS 2933";"2016";"5";9;0.4;8.75;12.09;3.34;""
"44 Cyg";"Cyg";"70135";"20 30 59 +36 56 09";"AC 18 AB";"2015";"20";158;2.2;6.32;10.12;3.80;""
"";"Cyg";"70135";"20 30 59 +36 56 09";"KUI 98 AC";"2015";"6";76;16.8;6.32;12.80;6.48;""
"";"Cyg";"70135";"20 30 59 +36 56 09";"AC 18 AD";"2015";"4";165;63.1;6.32;12.30;5.98;""
"HD 195532";"Vul";"88789";"20 31 02 +26 28 60";"STF 2692 AB";"2023";"12";165;10.3;8.75;12.10;3.35;""
"";"Vul";"88789";"20 31 02 +26 28 60";"STF 2692 AC";"2023";"26";301;25.8;8.75;9.59;0.84;""
"HD 195479";"Del";"88783";"20 30 58 +20 36 22";"BU 363 AB";"2015";"14";88;5.7;6.18;12.00;5.82;""
"";"Del";"88783";"20 30 58 +20 36 22";"BU 363 AC";"2016";"12";206;55.9;6.18;13.00;6.82;""
"HD 195481";"Del";"106194";"20 31 06 +15 48 28";"A 1675";"2021";"88";294;0.1;7.14;8.65;1.51;"Y"
"HD 195330";"Cap";"163645";"20 31 04 -15 03 22";"FIN 336";"2022";"45";337;0.1;6.80;7.00;0.20;"Y"
"";"Del";"106196";"20 31 12 +11 15 34";"CHR 99 Aa,Ab";"2016";"16";142;0.4;7.10;"";"";""
"HD 195483";"Del";"106195";"20 31 12 +11 15 34";"STF 2690 A,BC";"2020";"161";255;17.8;7.12;7.39;0.27;""
"";"Del";"106195";"20 31 12 +11 15 34";"HJ 269 AD";"2016";"17";108;23.0;7.12;12.10;4.98;""
"";"Del";"106195";"20 31 12 +11 15 34";"DA 1 BC";"2016";"98";184;0.3;7.90;8.00;0.10;"Y"
"HD 195915";"Cyg";"32659";"20 31 16 +59 44 42";"A 737";"2016";"10";65;1.5;8.85;10.65;1.80;""
"Ome2 Cyg";"Cyg";"49741";"20 31 19 +49 13 13";"S 756";"2021";"25";328;61.0;5.62;10.24;4.62;""
"HD 239436";"Cyg";"32661";"20 31 30 +56 10 48";"HJ 1540 AB";"2015";"12";346;22.7;8.52;11.90;3.38;""
"";"Cyg";"32661";"20 31 30 +56 10 48";"HJ 1540 AC";"2015";"10";130;40.7;8.52;13.48;4.96;""
"";"Cyg";"70148";"20 31 32 +33 46 33";"LAF 62 AB";"2005";"1";341;2.0;6.60;18.60;12.00;""
"";"Cyg";"70148";"20 31 32 +33 46 33";"LAF 62 AC";"2005";"1";51;2.4;6.60;20.10;13.50;""
"";"Cyg";"70148";"20 31 32 +33 46 33";"LAF 62 AD";"2005";"1";289;3.8;6.60;17.50;10.90;""
"";"Cyg";"70148";"20 31 32 +33 46 33";"LAF 62 AE";"2005";"1";138;3.8;6.60;20.60;14.00;""
"";"Cyg";"70148";"20 31 32 +33 46 33";"LAF 62 AF";"2005";"1";19;3.9;6.60;16.70;10.10;""
"";"Cyg";"70148";"20 31 32 +33 46 33";"LAF 62 AG";"2005";"1";202;4.4;6.60;21.00;14.40;""
"";"Cyg";"70148";"20 31 32 +33 46 33";"LAF 62 AH";"2005";"1";300;5.6;6.60;19.40;12.80;""
"";"Cyg";"70148";"20 31 32 +33 46 33";"LAF 62 AI";"2005";"1";50;6.0;6.60;16.90;10.30;""
"";"Cyg";"70148";"20 31 32 +33 46 33";"LAF 62 AJ";"2005";"1";233;6.6;6.60;19.60;13.00;""
"";"Cyg";"70148";"20 31 32 +33 46 33";"LAF 62 AK";"2005";"1";156;6.7;6.60;20.00;13.40;""
"";"Cyg";"70148";"20 31 32 +33 46 33";"LAF 62 AL";"2005";"1";255;6.7;6.60;19.60;13.00;""
"";"Cyg";"70148";"20 31 32 +33 46 33";"LAF 62 AM";"2005";"1";10;8.0;6.60;19.70;13.10;""
"";"Cyg";"70148";"20 31 32 +33 46 33";"LAF 62 AN";"2005";"1";144;8.3;6.60;21.70;15.10;""
"";"Cyg";"70148";"20 31 32 +33 46 33";"LAF 62 AO";"2005";"1";72;8.3;6.60;21.70;15.10;""
"";"Cyg";"70148";"20 31 32 +33 46 33";"LAF 62 AP";"2005";"1";156;8.4;6.60;20.30;13.70;""
"";"Cyg";"70148";"20 31 32 +33 46 33";"LAF 62 AQ";"2005";"1";177;8.9;6.60;19.50;12.90;""
"";"Cyg";"70148";"20 31 32 +33 46 33";"LAF 62 AR";"2005";"1";11;9.3;6.60;21.60;15.00;""
"";"Cyg";"70148";"20 31 32 +33 46 33";"LAF 62 AS";"2005";"1";276;9.6;6.60;22.20;15.60;""
"";"Cyg";"70148";"20 31 32 +33 46 33";"LAF 62 AT";"2005";"1";196;9.6;6.60;20.80;14.20;""
"";"Cyg";"70148";"20 31 32 +33 46 33";"LAF 62 AU";"2005";"1";347;9.9;6.60;21.80;15.20;""
"";"Cyg";"70148";"20 31 32 +33 46 33";"LAF 62 AV";"2005";"1";255;10.1;6.60;21.30;14.70;""
"";"Cyg";"70148";"20 31 32 +33 46 33";"LAF 62 AW";"2005";"1";201;10.1;6.60;19.90;13.30;""
"";"Cyg";"70148";"20 31 32 +33 46 33";"LAF 62 AX";"2005";"1";311;10.2;6.60;21.00;14.40;""
"";"Cyg";"70148";"20 31 32 +33 46 33";"LAF 62 AY";"2005";"1";329;10.2;6.60;17.20;10.60;""
"";"Cyg";"70148";"20 31 32 +33 46 33";"LAF 62 A,Za";"2005";"1";167;10.6;6.60;21.80;15.20;""
