name,x,y,z,mag
OA 12255,-0.95338972,-0.11859184,-0.27745994,8.5
OA 12256,-0.94655875,-0.11783549,-0.30023546,9.0
OA 12257,-0.93166153,-0.11607732,-0.34428600,8.5
OA 12258,-0.89171662,-0.11117764,-0.43872658,8.0
OA 12259,-0.87543221,-0.10925372,-0.47083126,9.0
OA 12260,-0.91697453,-0.11461274,-0.38212776,8.5
OA 12261,-0.92630891,-0.11692110,-0.35816373,9.0
OA 12262,-0.86244829,-0.10911983,-0.49424267,9.0
OA 12263,-0.87627909,-0.11143347,-0.46874038,8.5
OA 12264,-0.95128042,-0.12160517,-0.28333326,7.0
OA 12265,-0.95280940,-0.12209413,-0.27793394,7.0
OA 12266,-0.91197316,-0.11738251,-0.39309834,9.0
OA 12269,-0.89658966,-0.11602882,-0.42739244,9.0
OA 12270,-0.88559522,-0.11529643,-0.44991980,9.0
OA 12271,-0.95035779,-0.12381460,-0.28546457,8.5
OA 12272,-0.94967052,-0.12428949,-0.28753788,9.0
OA 12273,-0.94384292,-0.12386436,-0.30629751,9.0
OA 12274,-0.89060039,-0.11694582,-0.43949359,8.5
OA 12275,-0.90532255,-0.11940451,-0.40759495,9.0
OA 12276,-0.92787455,-0.12267790,-0.35213485,7.0
OA 12277,-0.92132807,-0.12203957,-0.36913539,9.0
OA 12278,-0.94114103,-0.12468045,-0.31417884,8.5
OA 12279,-0.90931047,-0.12111581,-0.39810229,8.0
OA 12280,-0.92446870,-0.12333115,-0.36075899,8.5
OA 12281,-0.92600800,-0.12354052,-0.35671687,9.0
OA 12282,-0.90170477,-0.12068183,-0.41516792,8.5
OA 12284,-0.90396251,-0.12147977,-0.40999323,7.5
OA 12286,-0.89579899,-0.12045598,-0.42782535,8.5
OA 12287,-0.85078955,-0.11491839,-0.51278739,8.5
OA 12288,-0.87713993,-0.11900681,-0.46525576,8.5
OA 12289,-0.88713257,-0.12101757,-0.44536563,6.0
OA 12291,-0.94965216,-0.12952838,-0.28527736,9.0
OA 12292,-0.89913319,-0.12279450,-0.42009643,8.5
OA 12293,-0.93742865,-0.12815420,-0.32373451,8.0
OA 12294,-0.93420595,-0.12802801,-0.33296858,9.0
OA 12295,-0.85718503,-0.11912289,-0.50104247,8.5
OA 12296,-0.92648386,-0.12887682,-0.35357945,9.0
OA 12297,-0.90984395,-0.12677785,-0.39510931,9.0
OA 12298,-0.93430243,-0.13088441,-0.33158443,9.0
OA 12299,-0.94699725,-0.13287664,-0.29247224,9.0
OA 12300,-0.92554740,-0.12994451,-0.35563526,9.0
OA 12301,-0.89899151,-0.12629622,-0.41936087,8.0
OA 12303,-0.92672003,-0.13069189,-0.35229196,9.0
OA 12304,-0.89122438,-0.12606934,-0.43568983,8.5
OA 12305,-0.94705358,-0.13457974,-0.29150953,9.0
OA 12306,-0.85967177,-0.12237167,-0.49597341,6.0
OA 12307,-0.93586757,-0.13395997,-0.32589357,8.0
OA 12308,-0.88786440,-0.12713808,-0.44219082,9.0
OA 12309,-0.86696455,-0.12476245,-0.48250056,7.5
OA 12310,-0.91015241,-0.13195509,-0.39269638,7.0
OA 12311,-0.89511810,-0.12993568,-0.42647427,9.5
OA 12312,-0.93676330,-0.13596874,-0.32247018,8.0
OA 12313,-0.86574672,-0.12612954,-0.48432836,8.0
OA 12314,-0.88769429,-0.12933316,-0.44189566,8.5
OA 12316,-0.89963770,-0.13165364,-0.41631639,9.0
OA 12318,-0.91168305,-0.13345764,-0.38861687,8.0
OA 12319,-0.92646591,-0.13597898,-0.35095675,9.0
OA 12320,-0.91224288,-0.13391886,-0.38714166,9.0
OA 12321,-0.94614735,-0.13915475,-0.29230319,8.0
OA 12322,-0.86330379,-0.12748429,-0.48831785,9.0
OA 12323,-0.89988386,-0.13286521,-0.41539846,9.0
