index1,index2,mag,dist
T 285,HD 5462,8.0,0.56
T 286,HD 5554,7.5,2.20
T 287,HD 5516,5.0,4.38
T 288,HD 5474,7.0,6.22
T 289,HD 5556,7.5,5.05
T 290,HD 5543,8.5,2.39
T 291,HD 5575,6.0,1.85
T 292,HD 5608,7.0,3.49
T 294,HD 5599,8.0,3.77
T 293,HD 5612,6.5,3.29
T 295,HD 5641,8.0,1.58
T 296,HD 5654,7.0,3.14
T 297,HD 5666,8.0,2.99
T 298,HD 6319,6.0,1.86
T 299,HD 5722,6.0,3.01
T 300,HD 5737,5.0,2.10
T 301,HD 5813,8.5,2.32
T 302,HD 5780,8.0,5.69
T 303,HD 5820,6.5,2.19
T 304,HD 5871,7.0,0.94
T 305,HD 5916,7.5,1.45
T 306,HD 5971,8.0,3.70
T 307,HD 5972,8.0,4.87
T 308,HD 5988,8.0,3.35
T 309,HD 6009,6.5,1.99
T 310,HD 5994,7.5,6.86
T 311,HD 6077,7.5,1.12
T 312,HD 6116,5.5,0.48
T 313,HD 6118,6.0,4.63
T 314,HD 6080,7.0,3.38
T 315,HD 6120,7.0,8.32
T 316,HD 6186,4.0,1.73
T 317,HD 6178,6.0,3.94
T 318,HD 6203,6.0,1.51
T 319,HD 6192,6.5,4.53
T 320,HD 6300,6.5,2.25
T 321,HD 6277,8.0,3.47
T 322,HD 6374,8.5,4.73
T 323,HD 6288,6.5,4.42
T 324,HD 6269,6.5,5.75
T 325,HD 6414,6.5,1.38
T 326,HD 6317,7.5,6.90
T 327,HD 6386,6.5,3.77
T 328,HD 6397,6.0,2.47
T 329,HD 6474,7.0,2.29
T 330,HD 6456,5.5,3.71
T 331,HD 6457,6.5,3.94
T 332,HD 6476,7.0,1.82
T 333,HD 6479,7.0,1.38
T 334,HD 6480,8.0,3.33
T 336,HD 6482,6.0,3.65
T 335,HD 6582,6.0,8.32
T 337,HD 6540,7.0,0.55
T 338,HD 6498,8.0,3.16
T 339,HD 6564,6.5,1.22
T 340,HD 6530,6.0,1.95
T 341,HD 6557,6.5,2.98
T 342,HD 6573,8.5,3.56
T 343,HD 6798,6.5,0.77
T 344,HD 6613,7.5,2.60
T 345,HD 6658,5.5,1.90
T 346,HD 6619,7.0,6.62
T 347,HD 6595,3.5,4.79
T 348,HD 6680,7.0,4.06
T 349,HD 6695,6.0,1.45
T 350,HD 6714,6.5,0.89
T 351,HD 6706,6.0,2.54
T 352,HD 6734,7.0,4.20
T 353,HD 6829,6.5,1.15
T 354,HD 6761,8.0,2.58
T 355,HD 6763,5.0,4.18
T 356,HD 6811,5.0,2.12
T 357,HD 6735,7.5,6.65
T 358,HD 6767,7.0,0.65
T 359,HD 6805,3.5,1.98
T 360,HD 6847,8.0,1.83
T 361,HD 6860,2.0,1.11
T 362,HD 6848,7.5,5.19
T 363,HD 8890,2.5,1.05
T 365,HD 6920,6.5,2.08
T 366,HD 6903,6.0,2.63
T 364,HD 6972,5.0,2.97
T 367,HD 6961,4.5,4.83
T 368,HD 6953,6.5,3.23
T 369,HD 6882,5.0,3.18
T 370,HD 6966,6.0,0.67
T 371,HD 7019,6.0,0.97
T 372,HD 6976,6.0,0.81
T 373,HD 7102,8.0,3.53
T 374,HD 7034,7.0,1.57
T 375,HD 7014,6.0,3.42
T 376,HD 7238,7.0,1.41
T 377,HD 7047,7.5,1.81
T 378,HD 6996,7.5,5.11
T 379,HD 7106,6.0,2.62
T 380,HD 7087,5.0,1.82
T 381,HD 7119,8.0,2.43
T 382,HD 7107,7.0,0.25
T 383,HD 7158,7.5,1.30
T 384,HD 7147,6.5,2.67
T 385,HD 7082,7.0,5.82
T 386,HD 7097,7.5,3.95
T 387,HD 7229,7.0,2.48
T 388,HD 7218,6.5,5.70
T 389,HD 7389,7.0,1.98
T 390,HD 7268,7.0,3.87
T 391,HD 7259,7.0,1.44
T 392,HD 7318,6.0,2.08
T 393,HD 7311,7.5,5.41
T 394,HD 7344,6.0,3.96
T 395,HD 7345,7.5,1.64
T 396,HD 7312,6.0,5.04
T 397,HD 7374,6.5,0.79
T 398,HD 7393,8.0,4.13
T 399,HD 7438,8.0,3.15
T 400,HD 7439,6.0,2.56
T 401,HD 7446,6.5,3.17
T 402,HD 7476,6.0,3.48
T 403,HD 7546,7.5,3.38
T 404,HD 7529,7.5,3.15
T 405,HD 7578,6.5,1.48
T 406,HD 7636,7.0,3.29
T 407,HD 7570,6.0,6.76
T 408,HD 7659,7.5,1.29
T 409,HD 7672,6.0,1.75
T 410,HD 7676,9.0,7.18
T 411,HD 7758,7.0,2.31
T 412,HD 7727,6.0,1.43
T 413,HD 7747,8.0,5.70
T 414,HD 7804,6.0,4.53
