index1,index2,mag,dist
OA 967,CD -24°687,8.5,32.29
OA 956,CD -23°600,9.0,31.85
OA 968,CD -27°551,8.5,23.60
OA 973,CD -29°536,9.0,7.51
OA 976,CD -25°670,7.0,12.44
OA 977,CD -27°555,9.0,16.69
OA 981,CD -25°672,9.0,3.56
OA 984,CD -23°614,8.5,10.35
OA 988,CD -29°542,7.0,11.32
OA 992,CD -23°620,8.0,8.98
OA 999,CD -23°623,9.0,5.65
OA 1002,CD -28°525,9.0,39.87
OA 1007,CD -22°566,8.5,7.90
OA 1011,CD -28°532,8.5,23.89
OA 1015,CD -23°630,8.5,15.83
OA 1017,CD -29°553,9.0,11.21
OA 1023,CD -22°574,8.0,9.49
OA 1024,CD -24°725,9.0,19.26
OA 1028,CD -23°636,9.0,7.93
OA 1030,CD -24°729,9.0,3.47
OA 1032,CD -30°591,8.5,15.14
OA 1034,CD -24°734,9.0,6.32
OA 1036,CD -24°735,9.0,9.89
OA 1045,CD -29°564,7.0,55.71
OA 1047,CD -29°566,8.0,35.72
OA 1049,CD -26°621,9.0,12.72
OA 1051,CD -22°587,8.0,21.74
OA 1052,CD -27°592,8.0,5.50
OA 1054,CD -22°588,9.0,23.55
OA 1055,CD -25°704,6.0,14.26
OA 1056,CD -26°622,8.5,23.12
OA 1062,CD -24°751,7.5,13.61
OA 1063,CD -28°555,9.0,10.86
OA 1067,CD -26°631,8.5,4.32
OA 1069,CD -23°658,9.0,38.47
OA 1070,CD -29°582,9.0,9.89
OA 1072,CD -29°583,8.0,11.68
OA 1074,CD -23°660,9.0,22.87
OA 1076,CD -29°584,9.0,20.65
OA 1079,CD -27°605,9.0,37.02
OA 1081,CD -22°601,9.0,29.58
OA 1083,CD -26°639,8.5,11.47
OA 1087,CD -22°602,7.5,10.16
OA 1091,CD -26°642,8.0,6.20
OA 1095,CD -29°589,9.0,15.54
OA 1098,CD -26°644,8.5,16.52
OA 1100,CD -26°645,8.5,13.18
OA 1102,CD -22°606,8.5,14.46
OA 1107,CD -29°599,9.0,12.83
OA 1110,CD -23°674,8.5,2.53
OA 1111,CD -29°601,9.0,17.06
OA 1112,CD -29°602,7.0,11.43
OA 1116,CD -23°678,8.0,10.96
OA 1117,CD -29°605,8.5,15.56
OA 1122,CD -25°733,8.0,25.92
OA 1125,CD -29°613,9.0,6.51
OA 1128,CD -22°620,8.0,15.27
OA 1130,CD -29°617,9.0,34.87
OA 1131,CD -29°618,9.0,1.59
OA 1133,CD -27°642,9.0,17.35
OA 1135,CD -25°741,8.0,25.17
OA 1136,CD -29°623,8.5,17.75
OA 1137,CD -23°693,8.5,44.89
OA 1144,CD -29°627,9.0,21.95
OA 1146,CD -26°675,8.0,21.32
