index1,index2,mag,dist
CD -38°160,PPM 276131,9.4,15.20
CD -34°176,PPM 276132,8.9,1.71
CD -36°178,PPM 276133,8.7,1.89
CD -40°116,PPM 276135,8.3,11.39
CD -36°180,PPM 276136,9.3,8.88
CD -37°173,PPM 276137,9.5,29.77
CD -38°161,PPM 276138,9.0,12.90
CD -34°179,PPM 276139,8.5,9.59
CD -34°181,PPM 276140,9.0,4.14
CD -37°176,PPM 276141,8.0,5.36
CD -40°118,PPM 276142,7.7,29.84
CD -32°180,PPM 276143,9.1,16.48
CD -37°178,PPM 276144,9.0,6.59
CD -38°164,PPM 276146,9.1,21.99
CD -39°127,PPM 276147,9.6,3.10
CD -37°182,PPM 276148,9.5,6.21
CD -38°165,PPM 276149,6.8,7.34
CD -39°128,PPM 276150,8.0,2.10
CD -35°168,PPM 276151,8.6,13.49
CD -35°170,PPM 276152,6.5,8.85
CD -40°122,PPM 276153,9.6,7.55
CD -33°188,PPM 276154,8.7,27.99
CD -40°123,PPM 276156,7.9,34.73
CD -39°131,PPM 276157,8.2,20.24
CD -34°189,PPM 276158,8.0,30.43
CD -32°183,PPM 276160,7.8,82.91
CD -35°172,PPM 276161,9.2,19.80
CD -36°188,PPM 276162,9.0,15.11
CD -36°189,PPM 276163,8.7,11.37
CD -35°175,PPM 276164,9.5,5.73
CD -32°186,PPM 276167,9.2,29.53
CD -39°133,PPM 276168,9.3,19.08
CD -37°186,PPM 276169,8.7,7.20
CD -33°196,PPM 276172,9.2,31.01
CD -38°174,PPM 276173,7.0,27.22
CD -32°191,PPM 276174,9.2,32.86
CD -37°189,PPM 276175,8.9,15.04
CD -37°191,PPM 276176,9.3,38.75
CD -33°205,PPM 276178,9.0,7.65
CD -37°193,PPM 276179,9.4,16.76
CD -39°138,PPM 276180,9.0,9.66
CD -36°198,PPM 276181,9.4,28.27
CD -40°135,PPM 276182,7.6,28.70
CD -37°195,PPM 276183,9.5,18.97
CD -36°199,PPM 276184,9.2,3.13
CD -39°139,PPM 276185,9.3,11.56
CD -38°180,PPM 276186,9.4,14.25
CD -36°201,PPM 276189,9.5,6.50
CD -39°140,PPM 276190,8.8,10.82
CD -32°199,PPM 276192,9.0,31.83
CD -32°200,PPM 276193,8.4,27.89
CD -37°199,PPM 276195,8.3,20.37
CD -34°202,PPM 276196,8.5,22.87
CD -38°185,PPM 276197,7.9,18.18
CD -36°203,PPM 276200,8.9,5.81
CD -33°213,PPM 276203,9.1,14.35
CD -34°206,PPM 276209,9.5,18.77
CD -32°206,PPM 276212,9.0,11.39
CD -32°207,PPM 276213,9.0,19.97
CD -36°206,PPM 276215,7.7,37.56
CD -39°147,PPM 276216,9.3,7.20
CD -37°205,PPM 276217,7.1,7.01
CD -38°191,PPM 276218,9.1,5.96
CD -40°140,PPM 276219,9.0,5.84
CD -40°141,PPM 276220,9.9,4.35
CD -34°212,PPM 276222,9.3,11.32
CD -40°143,PPM 276223,9.1,15.39
CD -37°211,PPM 276225,9.2,6.69
CD -33°227,PPM 276226,9.2,6.17
CD -32°217,PPM 276227,8.0,6.10
CD -34°215,PPM 276229,8.3,64.66
CD -38°198,PPM 276230,8.5,30.70
CD -39°151,PPM 276231,9.7,37.75
CD -33°229,PPM 276232,9.3,17.95
CD -39°152,PPM 276233,9.5,8.28
CD -36°217,PPM 276234,8.7,0.90
CD -37°217,PPM 276235,8.4,10.67
CD -36°218,PPM 276236,9.7,5.20
CD -36°219,PPM 276237,8.2,24.76
CD -33°232,PPM 276239,8.9,16.40
CD -35°197,PPM 276240,9.5,23.76
CD -35°198,PPM 276241,9.3,14.35
CD -36°221,PPM 276243,8.9,35.82
CD -33°238,PPM 276244,8.7,10.90
CD -36°222,PPM 276245,9.6,33.41
CD -38°205,PPM 276248,7.9,7.76
CD -34°224,PPM 276249,6.7,12.37
CD -39°160,PPM 276250,8.1,47.19
CD -38°207,PPM 276251,9.3,22.56
CD -36°226,PPM 276252,9.0,13.95
CD -38°208,PPM 276253,8.3,5.90
CD -32°237,PPM 276254,9.0,18.04
CD -33°244,PPM 276256,9.0,8.20
CD -36°228,PPM 276257,9.2,6.91
CD -32°239,PPM 276258,9.0,8.64
CD -34°230,PPM 276261,8.9,11.67
CD -33°248,PPM 276262,9.1,24.90
CD -33°250,PPM 276265,9.0,22.51
CD -39°165,PPM 276266,8.2,7.91
CD -35°211,PPM 276267,9.1,22.76
CD -39°167,PPM 276268,9.0,27.66
CD -34°237,PPM 276270,9.3,11.43
CD -34°238,PPM 276271,8.7,15.25
CD -40°156,PPM 276273,9.6,5.69
CD -36°234,PPM 276277,9.4,30.02
CD -37°230,PPM 276280,9.0,16.18
CD -40°158,PPM 276281,9.6,22.76
CD -39°170,PPM 276282,9.5,38.91
CD -36°237,PPM 276283,9.6,13.96
CD -32°254,PPM 276285,8.6,20.55
CD -34°245,PPM 276287,9.0,10.20
CD -36°240,PPM 276289,9.4,23.10
CD -39°175,PPM 276292,6.0,6.31
CD -40°160,PPM 276293,9.3,33.69
CD -37°237,PPM 276294,8.8,7.18
CD -38°222,PPM 276295,9.4,4.10
CD -35°220,PPM 276296,9.6,8.80
CD -38°223,PPM 276298,7.7,11.00
CD -33°267,PPM 276299,8.4,32.31
CD -35°222,PPM 276300,9.0,13.31
CD -37°244,PPM 276302,8.8,11.60
CD -34°252,PPM 276304,9.4,24.38
CD -39°179,PPM 276306,9.4,20.33
CD -38°225,PPM 276307,7.2,8.90
CD -35°226,PPM 276309,9.7,39.45
CD -40°163,PPM 276310,9.3,21.36
CD -37°251,PPM 276313,9.3,11.64
CD -40°166,PPM 276318,9.3,26.96
CD -34°261,PPM 276319,8.7,6.13
CD -35°230,PPM 276321,9.6,13.72
CD -36°249,PPM 276322,9.0,13.16
CD -34°263,PPM 276323,8.5,28.84
CD -37°252,PPM 276324,8.7,23.73
CD -37°253,PPM 276326,8.3,22.06
CD -37°255,PPM 276327,9.3,7.73
CD -37°254,PPM 276328,9.2,37.12
CD -35°233,PPM 276329,9.5,12.62
CD -32°274,PPM 276330,7.5,6.68
CD -35°235,PPM 276331,9.7,10.22
CD -32°275,PPM 276332,8.9,21.13
CD -36°252,PPM 276333,8.8,10.51
CD -38°233,PPM 276334,8.5,12.35
CD -33°281,PPM 276335,9.1,13.13
CD -40°169,PPM 276336,9.6,31.02
CD -38°235,PPM 276338,9.3,7.91
CD -40°170,PPM 276340,8.5,14.58
CD -37°261,PPM 276345,8.7,13.31
CD -33°286,PPM 276346,9.6,20.55
CD -38°242,PPM 276349,8.3,7.07
CD -34°275,PPM 276350,9.0,35.48
CD -33°288,PPM 276351,9.4,7.69
CD -32°285,PPM 276352,8.4,28.33
CD -32°286,PPM 276354,8.8,51.36
CD -40°173,PPM 276355,9.4,7.88
CD -32°288,PPM 276357,9.0,21.65
CD -33°292,PPM 276358,9.2,9.19
CD -33°293,PPM 276359,8.2,18.55
CD -36°261,PPM 276363,8.3,6.11
CD -39°188,PPM 276365,9.3,14.49
CD -32°294,PPM 276366,8.6,15.71
CD -35°253,PPM 276367,8.5,13.57
CD -39°189,PPM 276368,8.4,11.03
CD -38°246,PPM 276370,8.9,46.24
CD -35°255,PPM 276372,8.7,7.56
CD -35°257,PPM 276373,9.0,23.15
CD -39°190,PPM 276374,9.2,27.81
CD -37°272,PPM 276375,8.5,36.07
CD -37°273,PPM 276377,7.5,5.70
CD -40°175,PPM 276378,9.3,8.67
CD -33°300,PPM 276379,8.5,8.52
CD -32°302,PPM 276380,6.8,14.96
CD -39°193,PPM 276381,8.6,27.45
CD -38°250,PPM 276383,9.4,8.19
CD -34°289,PPM 276384,8.5,14.93
CD -33°305,PPM 276385,8.3,15.93
CD -39°194,PPM 276386,8.8,7.90
CD -38°251,PPM 276387,8.6,8.42
CD -32°305,PPM 276391,9.4,43.80
CD -35°265,PPM 276392,9.3,16.97
CD -32°307,PPM 276394,8.8,2.46
CD -40°178,PPM 276395,8.2,4.61
CD -40°179,PPM 276398,9.7,17.10
CD -36°272,PPM 276399,8.7,20.32
CD -35°272,PPM 276400,8.5,19.80
CD -36°274,PPM 276401,7.2,4.78
CD -38°258,PPM 276402,8.5,22.75
CD -35°273,PPM 276403,9.0,23.38
CD -34°300,PPM 276405,8.0,10.06
CD -32°318,PPM 276409,9.4,5.67
CD -39°201,PPM 276411,9.4,14.19
CD -32°322,PPM 276412,9.0,18.17
CD -38°260,PPM 276413,8.9,32.85
CD -37°292,PPM 276414,9.3,29.75
CD -38°263,PPM 276415,9.5,28.65
CD -38°264,PPM 276416,9.4,20.49
CD -38°265,PPM 276418,9.5,26.59
CD -32°327,PPM 276420,9.0,37.76
CD -40°185,PPM 276421,9.0,7.92
CD -36°284,PPM 276425,8.6,37.56
CD -39°204,PPM 276427,9.6,30.03
CD -38°268,PPM 276430,8.5,30.79
CD -40°187,PPM 276431,9.0,31.57
CD -35°282,PPM 276433,9.7,4.91
CD -33°317,PPM 276435,9.2,9.18
CD -36°292,PPM 276436,8.3,11.19
CD -34°310,PPM 276437,8.3,6.98
CD -38°274,PPM 276438,9.0,28.71
CD -39°208,PPM 276439,6.9,29.94
CD -35°285,PPM 276440,8.9,13.63
CD -38°276,PPM 276441,9.6,34.04
CD -39°210,PPM 276443,8.9,13.80
CD -32°336,PPM 276445,9.4,19.66
CD -39°211,PPM 276449,9.4,18.92
CD -33°322,PPM 276450,9.3,17.96
CD -36°296,PPM 276453,8.3,5.19
CD -32°340,PPM 276454,8.6,25.13
CD -37°311,PPM 276455,9.3,34.72
CD -40°194,PPM 276456,9.0,2.96
CD -35°295,PPM 276457,8.1,5.48
CD -32°346,PPM 276458,9.3,37.57
CD -32°347,PPM 276459,8.6,16.63
CD -33°328,PPM 276460,9.7,18.41
CD -34°323,PPM 276461,9.5,9.52
CD -35°298,PPM 276462,9.6,17.72
CD -38°281,PPM 276464,8.3,20.22
CD -33°330,PPM 276465,8.7,8.55
CD -39°215,PPM 276470,8.3,48.94
CD -35°300,PPM 276471,8.6,20.84
CD -39°217,PPM 276472,8.0,7.86
CD -38°290,PPM 276474,9.0,28.39
CD -34°329,PPM 276476,9.4,13.61
CD -38°293,PPM 276478,9.0,8.02
CD -32°355,PPM 276479,9.1,8.97
CD -34°331,PPM 276481,9.7,30.07
CD -32°356,PPM 276482,8.9,19.13
CD -37°319,PPM 276483,8.1,5.54
CD -33°337,PPM 276484,7.5,8.48
CD -33°338,PPM 276485,8.9,19.85
CD -37°322,PPM 276487,8.5,12.69
CD -38°295,PPM 276489,9.0,31.06
CD -36°312,PPM 276490,8.3,29.75
CD -32°360,PPM 276492,8.6,14.21
CD -34°337,PPM 276494,8.3,30.61
CD -32°361,PPM 276496,9.1,26.34
CD -38°301,PPM 276498,8.9,7.33
CD -33°344,PPM 276500,8.5,32.95
CD -40°200,PPM 276501,9.5,23.83
CD -39°228,PPM 276505,9.5,44.63
CD -36°322,PPM 276509,9.3,13.05
CD -38°312,PPM 276510,8.5,5.39
CD -37°331,PPM 276512,8.7,15.75
CD -34°347,PPM 276515,9.0,22.18
CD -39°231,PPM 276516,9.2,21.84
CD -39°232,PPM 276518,8.5,43.97
CD -34°357,PPM 276521,9.4,13.23
CD -36°327,PPM 276523,8.5,23.93
CD -35°315,PPM 276524,9.0,46.45
CD -34°358,PPM 276526,9.0,1.03
CD -38°318,PPM 276528,9.1,13.93
CD -39°235,PPM 276529,8.7,22.99
CD -37°338,PPM 276530,8.5,23.86
CD -39°236,PPM 276531,8.6,39.51
CD -35°320,PPM 276532,8.5,4.77
CD -32°374,PPM 276533,8.4,19.02
CD -39°238,PPM 276534,9.5,31.22
CD -34°360,PPM 276535,8.4,7.90
CD -37°345,PPM 276537,8.0,4.64
CD -40°209,PPM 276538,8.3,22.64
CD -40°211,PPM 276539,8.3,28.49
CD -40°210,PPM 276540,9.5,18.70
CD -39°242,PPM 276541,9.2,20.12
CD -37°349,PPM 276543,8.4,12.40
