index1,index2,mag,dist
G 98,HD 23793,5.0,1.16
G 99,HD 23850,4.0,1.37
G 100,HD 23697,6.5,2.53
G 101,HD 24579,8.5,4.91
G 102,HD 25025,3.0,0.89
G 103,HD 25204,3.5,1.71
G 104,HD 25705,5.0,1.39
G 105,HD 25842,7.5,3.91
G 106,HD 26595,7.5,0.39
G 107,HD 27371,4.0,2.02
G 108,HD 27256,3.5,0.95
G 109,HD 27697,4.0,0.68
G 110,HD 27819,6.0,0.49
G 111,HD 28100,5.0,2.51
G 112,HD 27854,8.5,8.78
G 113,HD 28305,3.5,0.86
G 114,HD 29139,1.0,1.50
G 115,HD 29305,3.0,3.76
G 116,HD 29920,6.0,8.98
G 117,HD 30959,5.5,1.69
G 118,HD 31142,6.0,3.45
G 119,HD 31975,7.0,2.26
G 120,HD 32549,5.0,1.23
G 121,HD 31396,7.0,2.94
G 122,HD 33276,5.5,2.20
G 123,HD 33115,7.5,2.07
G 124,HD 34029,1.0,1.07
G 125,HD 34085,1.0,1.61
G 126,HD 34395,8.0,2.18
G 127,HD 34781,8.0,4.96
G 128,HD 34836,7.0,7.82
G 129,HD 35024,7.0,5.19
G 130,HD 35497,2.0,1.83
G 131,HD 35230,8.0,3.74
G 132,HD 35528,6.5,2.94
G 133,HD 35708,6.0,1.65
G 134,HD 35294,9.0,4.49
G 135,HD 35447,10.0,1.96
G 136,HD 35463,10.0,2.56
G 137,HD 35462,11.0,3.86
G 138,HD 35782,8.0,2.72
G 139,HD 35874,8.0,3.75
G 140,HD 35996,8.0,1.84
G 141,HD 36008,8.0,2.90
G 142,HD 36039,8.0,1.77
G 143,HD 36155,7.0,1.71
G 144,HD 36486,2.0,2.39
G 145,HD 36381,8.0,3.54
G 146,HD 36673,3.0,1.28
G 147,HD 36567,7.0,5.69
G 148,HD 36874,6.0,3.04
G 149,HD 36848,5.5,3.70
G 150,HD 36789,7.5,2.03
G 151,HD 37128,2.0,3.20
G 152,HD 37202,3.5,1.41
G 153,HD 37462,7.0,3.73
G 154,HD 37706,6.5,4.96
G 155,HD 37706,9.0,8.22
G 156,HD 37795,2.0,1.35
G 157,HD 37811,6.0,2.09
G 159,HD 37761,7.5,2.45
G 160,HD 37782,8.0,1.94
G 161,HD 37990,7.5,2.44
G 162,HD 38042,7.0,3.81
G 163,HD 38172,8.0,1.84
G 164,HD 38253,7.0,4.85
G 165,HD 38343,7.0,3.86
G 166,HD 38612,7.0,1.36
G 167,HD 38631,6.5,3.58
G 168,HD 38683,7.3,3.17
G 169,HD 38885,6.5,1.18
G 170,HD 38617,7.5,0.21
G 171,HD 38920,8.0,3.60
G 172,HD 38829,8.0,2.36
G 173,HD 38939,8.0,1.52
G 174,HD 38940,7.0,3.85
G 175,HD 38873,7.5,2.94
G 177,HD 39039,7.5,3.89
G 178,HD 39013,8.5,2.33
G 179,HD 39192,8.5,4.33
G 180,HD 39207,9.0,5.70
G 181,HD 39280,7.0,3.32
G 182,HD 39353,7.5,3.03
G 183,HD 39445,8.0,4.15
G 184,HD 39801,1.0,1.48
G 185,HD 39754,8.0,2.46
G 186,HD 39915,8.0,4.32
G 187,HD 39962,8.0,2.27
G 188,HD 39674,9.5,4.78
G 189,HD 40216,8.0,4.32
G 190,HD 39904,9.0,1.97
G 191,HD 39980,9.0,2.72
G 192,HD 40496,7.0,2.63
G 193,HD 40483,7.0,3.75
G 194,HD 40156,7.5,2.29
G 195,HD 40540,7.5,1.60
G 196,HD 40309,9.5,0.46
G 197,HD 40733,6.5,2.24
G 198,HD 40808,6.0,2.93
G 199,HD 40865,8.5,7.70
G 200,HD 40951,8.0,7.48
G 201,HD 40976,7.0,5.31
G 202,HD 41070,6.5,9.71
G 203,HD 41089,6.7,5.95
G 204,HD 41245,7.0,1.27
G 205,HD 41393,7.5,2.76
G 206,HD 41392,7.0,4.13
G 207,HD 41158,8.0,1.55
G 208,HD 41534,6.0,5.99
G 209,HD 41753,4.5,5.78
G 210,HD 41441,7.0,2.54
G 211,HD 41355,8.5,2.90
G 212,HD 41553,7.5,1.78
G 213,HD 41741,7.5,4.98
G 214,HD 41759,6.0,3.24
G 215,HD 41700,5.5,3.46
G 216,HD 41596,6.5,1.89
G 217,HD 41701,7.0,0.29
G 219,HD 41652,7.5,1.83
G 220,HD 41742,6.0,2.14
G 222,HD 41922,9.0,3.87
G 223,HD 41937,7.7,4.42
G 224,HD 42058,7.0,1.98
G 225,HD 42166,8.0,2.08
G 226,HD 42167,6.0,3.19
G 227,HD 42026,7.0,3.20
G 228,HD 42210,8.5,3.96
G 229,HD 42190,7.3,1.03
G 230,HD 42169,7.0,3.56
G 231,HD 42211,8.0,3.29
G 232,HD 42390,7.0,3.26
G 233,HD 42503,7.5,3.17
G 234,HD 42463,7.0,4.13
G 235,HD 42490,8.5,1.46
G 236,HD 42682,6.0,3.08
G 237,HD 42683,7.0,4.24
G 238,HD 42995,3.5,2.09
G 240,HD 42719,8.0,4.02
G 241,HD 42816,8.0,3.33
