index1,index2,mag,dist
134G CMa,CPD -22°1885,6.8,1.39
135G CMa,CPD -22°1894,6.9,6.92
136G CMa,CPD -27°1816,6.8,6.15
137G CMa,CPD -30°1579,6.9,7.14
138G CMa,CPD -30°1581,6.8,6.54
27 CMa,CPD -26°1904,5.4,12.33
omega CMa,CPD -26°1914,4.2,9.39
141G CMa,CPD -26°1915,6.5,6.57
142G CMa,CPD -30°1588,6.2,10.86
143G CMa,CPD -23°1999,6.8,4.13
145G CMa,CPD -23°2012,5.2,7.29
146G CMa,CPD -23°2015,7.0,17.94
147G CMa,CPD -27°1863,5.4,13.38
148G CMa,CPD -30°1600,6.7,2.58
149G CMa,CPD -26°1962,7.0,6.71
29 CMa,CPD -24°2210,5.6,6.00
tau CMa,CPD -24°2216,4.6,6.81
152G CMa,CPD -19°2003,6.6,6.64
154G CMa,CPD -26°1973,6.0,6.72
157G CMa,CPD -22°2048,7.0,0.00
158G CMa,CPD -26°2013,6.7,4.02
159G CMa,CPD -25°2230,6.7,9.04
161G CMa,CPD -31°1513,5.9,6.38
162G CMa,CPD -27°1993,6.1,0.00
163G CMa,CPD -31°1520,5.8,7.11
164G CMa,CPD -22°2119,6.8,4.15
166G CMa,CPD -29°1678,6.9,5.20
eta CMa,CPD -29°1680,2.9,6.14
170G CMa,CPD -20°2370,6.9,6.16
171G CMa,CPD -31°1537,5.8,8.77
172G CMa,CPD -21°2148,6.7,6.97
173G CMa,CPD -24°2403,6.4,7.26
174G CMa,CPD -31°1542,6.9,8.77
175G CMa,CPD -23°2226,7.0,6.60
177G CMa,CPD -22°2178,5.7,8.29
4 Cap,CPD -22°7678,6.1,6.61
10G Cap,CPD -21°7629,6.9,1.40
sigma Cap,CPD -19°7709,5.6,7.07
18G Cap,CPD -26°7009,6.6,12.34
21G Cap,CPD -21°7691,7.0,1.40
24G Cap,CPD -22°7766,6.5,11.39
omicron Cap,CPD -18°455,6.2,1.42
28G Cap,CPD -25°7104,6.4,2.71
35G Cap,CPD -25°7135,6.6,15.29
36G Cap,CPD -24°7037,6.8,5.45
42G Cap,CPD -27°7070,6.7,8.03
44G Cap,CPD -26°7069,6.6,13.75
45G Cap,CPD -27°7092,6.7,7.97
psi Cap,CPD -25°7174,4.3,13.56
17 Cap,CPD -21°7791,6.0,1.39
49G Cap,CPD -27°7096,7.0,5.33
50G Cap,CPD -19°7910,6.9,15.53
52G Cap,CPD -26°7110,6.1,9.01
54G Cap,CPD -25°7197,6.9,8.13
55G Cap,CPD -27°7122,6.8,3.98
omega Cap,CPD -27°7123,4.1,7.21
57G Cap,CPD -20°8033,6.9,5.63
58G Cap,CPD -24°7105,6.6,10.94
59G Cap,CPD -19°7926,6.9,8.48
60G Cap,CPD -19°7935,6.8,1.42
63G Cap,CPD -26°7133,6.1,12.28
20 Cap,CPD -19°7959,6.3,9.90
67G Cap,CPD -27°7177,6.2,12.23
eta Cap,CPD -20°8089,5.1,17.91
71G Cap,CPD -20°8102,6.9,8.22
72G Cap,CPD -23°7916,7.0,12.08
A Cap,CPD -25°7239,4.8,6.15
74G Cap,CPD -19°8005,6.9,2.83
chi Cap,CPD -21°7888,5.4,8.36
26 Cap,CPD -20°8112,7.0,12.63
27 Cap,CPD -21°7892,6.5,18.05
phi Cap,CPD -21°7922,5.5,10.32
83G Cap,CPD -20°8138,7.0,8.21
84G Cap,CPD -27°7243,6.9,8.95
85G Cap,CPD -26°7193,6.7,19.20
87G Cap,CPD -23°7962,6.0,11.03
88G Cap,CPD -25°7297,6.8,7.24
89G Cap,CPD -23°7964,6.8,7.29
33 Cap,CPD -21°7939,5.7,6.62
91G Cap,CPD -24°7204,6.8,6.15
92G Cap,CPD -24°7212,6.8,10.16
zeta Cap,CPD -22°8026,3.7,6.91
35 Cap,CPD -21°7944,6.2,11.15
b Cap,CPD -22°8029,4.7,6.00
100G Cap,CPD -19°8058,6.6,1.41
102G Cap,CPD -19°8062,7.0,6.16
103G Cap,CPD -25°7332,6.5,12.67
37 Cap,CPD -20°8172,6.0,2.81
38 Cap,CPD -20°8173,6.9,6.62
107G Cap,CPD -24°7236,6.7,6.60
epsilon Cap,CPD -20°8185,4.7,9.25
41 Cap,CPD -23°8020,5.8,9.61
kappa Cap,CPD -19°8092,5.0,19.34
114G Cap,CPD -20°8200,6.3,7.04
127G Cap,CPD -23°8039,6.8,10.19
128G Cap,CPD -19°8112,6.4,6.64
134G Cap,CPD -21°8023,6.6,1.39
1G Car,CPD -51°869,6.8,7.06
2G Car,CPD -52°902,6.7,5.46
3G Car,CPD -53°1056,6.9,5.35
4G Car,CPD -51°898,6.8,6.63
5G Car,CPD -53°1070,6.7,9.87
6G Car,CPD -52°913,6.7,7.04
alpha Car,CPD -52°914,0.4,15.76
8G Car,CPD -52°919,6.7,5.45
9G Car,CPD -51°929,6.1,6.62
10G Car,CPD -52°947,6.8,2.76
N Car,CPD -52°953,4.8,6.59
12G Car,CPD -54°1096,6.8,3.48
13G Car,CPD -54°1097,6.4,6.94
14G Car,CPD -52°998,6.5,6.07
15G Car,CPD -51°992,6.1,10.36
16G Car,CPD -54°1115,7.0,9.19
O Car,CPD -55°1063,6.3,1.70
A Car,CPD -53°1168,4.8,9.33
19G Car,CPD -53°1177,7.0,6.56
20G Car,CPD -59°716,6.6,6.00
21G Car,CPD -55°1116,6.9,11.03
22G Car,CPD -56°1211,6.8,4.17
23G Car,CPD -51°1043,5.8,3.76
24G Car,CPD -58°820,6.4,3.89
25G Car,CPD -52°1066,6.8,7.04
26G Car,CPD -58°826,6.0,6.43
27G Car,CPD -56°1232,5.7,15.71
P Car,CPD -51°1079,6.7,14.31
29G Car,CPD -52°1084,7.0,6.07
30G Car,CPD -59°771,6.8,0.00
31G Car,CPD -55°1185,7.0,8.40
32G Car,CPD -57°1165,6.9,7.72
33G Car,CPD -53°1284,6.9,4.47
34G Car,CPD -62°789,6.3,6.00
35G Car,CPD -52°1123,6.5,12.00
36G Car,CPD -58°885,6.9,6.00
37G Car,CPD -57°1189,6.9,6.05
38G Car,CPD -52°1153,6.8,6.00
39G Car,CPD -52°1153,7.0,11.00
40G Car,CPD -51°1157,5.9,10.27
41G Car,CPD -56°1313,6.9,6.23
42G Car,CPD -61°814,6.9,3.55
43G Car,CPD -58°909,6.8,0.00
45G Car,CPD -51°1191,6.9,8.24
46G Car,CPD -57°1236,6.9,0.80
47G Car,CPD -52°1198,6.4,6.60
48G Car,CPD -54°1294,6.7,10.55
49G Car,CPD -51°1232,6.7,2.82
Q Car,CPD -52°1231,5.5,6.07
51G Car,CPD -55°1282,6.9,6.89
52G Car,CPD -52°1242,6.6,8.08
53G Car,CPD -54°1348,6.9,9.89
54G Car,CPD -54°1356,7.0,6.06
55G Car,CPD -58°967,6.5,6.00
56G Car,CPD -57°1305,6.6,6.79
57G Car,CPD -56°1420,6.4,5.81
58G Car,CPD -54°1389,7.0,2.62
59G Car,CPD -56°1437,7.0,2.51
60G Car,CPD -56°1442,5.9,6.23
61G Car,CPD -59°908,6.2,6.00
62G Car,CPD -54°1420,6.1,2.64
63G Car,CPD -52°1333,6.9,9.18
64G Car,CPD -56°1468,6.1,1.64
chi Car,CPD -52°1343,3.7,4.55
66G Car,CPD -60°935,6.3,3.73
67G Car,CPD -58°1028,7.0,7.15
68G Car,CPD -51°1338,6.8,0.94
69G Car,CPD -59°944,6.1,7.51
70G Car,CPD -62°925,6.5,12.48
71G Car,CPD -60°1006,6.7,7.39
72G Car,CPD -59°954,6.9,0.00
73G Car,CPD -60°1018,5.5,7.06
74G Car,CPD -53°1505,6.3,4.43
75G Car,CPD -54°1470,6.4,6.55
76G Car,CPD -55°1419,6.6,6.00
D1 Car,CPD -63°866,5.2,3.38
78G Car,CPD -52°1376,6.4,6.27
D2 Car,CPD -62°953,6.8,6.93
80G Car,CPD -55°1467,6.0,1.69
D3 Car,CPD -63°896,6.6,6.71
B Car,CPD -60°1074,5.3,7.88
83G Car,CPD -59°990,7.0,7.69
C Car,CPD -62°985,5.7,3.46
85G Car,CPD -63°922,6.9,6.62
86G Car,CPD -58°1095,6.8,7.15
87G Car,CPD -57°1490,6.4,6.21
88G Car,CPD -63°940,6.5,3.32
epsilon Car,CPD -59°1032,2.1,7.70
90G Car,CPD -54°1627,6.8,0.86
91G Car,CPD -55°1543,7.0,6.06
92G Car,CPD -54°1647,7.0,6.25
93G Car,CPD -53°1707,6.9,5.32
94G Car,CPD -54°1667,7.0,6.92
e1 Car,CPD -57°1590,5.9,10.39
e2 Car,CPD -57°1591,5.4,8.80
97G Car,CPD -62°1058,6.0,9.18
98G Car,CPD -57°1644,6.8,8.28
d Car,CPD -59°1080,4.7,9.73
100G Car,CPD -55°1688,7.0,1.71
101G Car,CPD -61°1067,7.0,0.00
102G Car,CPD -58°1202,6.7,7.18
f Car,CPD -56°1865,5.1,14.14
104G Car,CPD -57°1759,6.3,3.25
105G Car,CPD -56°1918,6.7,8.35
106G Car,CPD -59°1174,6.6,3.76
107G Car,CPD -57°1790,6.9,3.20
c Car,CPD -60°1243,4.0,7.07
b1 Car,CPD -58°1301,5.5,6.00
b2 Car,CPD -58°1327,5.7,12.62
111G Car,CPD -60°1283,6.5,7.05
112G Car,CPD -57°1859,6.9,6.82
113G Car,CPD -63°1093,7.0,3.29
114G Car,CPD -56°2010,7.0,6.00
E Car,CPD -70°861,5.2,6.52
G Car,CPD -72°779,4.8,2.31
